imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0139.jpg_face_1,cerrado,B5,124.8511,0.065564,4.3403,43.3728,99.6528,26.2199,CRITICA,8.8377,0.374654,15.1419,65.2604,0.060654,nan,7.4893,nan,1,1,346.416,746496.0
closed_eye_0139.jpg_face_1,cerrado,B10,124.8511,0.065564,9.2704,80.003,39.0191,42.1893,BIEN,13.6992,0.729875,10.2208,35.9213,0.060504,0.112436,7.7183,71.4898,1,1,441.657,746496.0
closed_eye_0139.jpg_face_1,cerrado,B15,124.8511,0.065564,14.3932,106.4688,30.4253,51.7554,BIEN,19.5995,0.836005,8.0091,14.7234,0.057537,0.09727,12.244,48.3579,1,1,461.084,746496.0
closed_eye_0139.jpg_face_1,cerrado,B25,124.8511,0.065564,24.6315,141.9701,23.5243,59.5705,BIEN,20.1753,0.829286,6.1358,13.7115,0.05509,0.061301,15.975,6.5032,1,1,496.426,746496.0
closed_eye_0139.jpg_face_1,cerrado,B40,124.8511,0.065564,39.4761,136.3082,25.9115,59.4347,BIEN,22.2812,0.869545,7.8092,9.1766,0.056011,0.055305,14.5711,15.6475,1,1,372.926,746496.0
closed_eye_0142.jpg_face_1,cerrado,B5,137.3445,0.039781,4.5626,45.2058,99.9977,24.5135,CRITICA,7.8521,0.290253,14.9218,67.0858,0.045444,0.149974,14.2346,276.997,1,1,10.82,11943936.0
closed_eye_0142.jpg_face_1,cerrado,B10,137.3445,0.039781,9.5487,80.939,30.6974,41.5961,BIEN,11.8692,0.511153,10.196,41.0686,0.040122,0.120699,0.8556,203.4072,1,1,264.964,11943936.0
closed_eye_0142.jpg_face_1,cerrado,B15,137.3445,0.039781,14.5439,107.29,22.9187,53.3105,BIEN,16.7094,0.615155,7.9224,21.8826,0.040363,0.067346,1.4631,69.2907,1,1,256.911,11943936.0
closed_eye_0142.jpg_face_1,cerrado,B25,137.3445,0.039781,24.553,140.5854,19.7786,66.7154,BIEN,22.5572,0.656766,6.0252,2.3597,0.040177,0.049171,0.9936,23.6028,1,1,261.746,11943936.0
closed_eye_0142.jpg_face_1,cerrado,B40,137.3445,0.039781,39.5509,135.5283,20.2195,64.8989,BIEN,23.196,0.69261,7.6534,1.3224,0.039173,0.053,1.5296,33.2289,1,1,233.924,11943936.0
closed_eye_0151.jpg_face_1,cerrado,B5,81.4116,0.052451,4.5377,45.7164,98.6806,19.7635,CRITICA,15.6569,0.655291,15.0458,43.8454,0.053561,nan,2.1153,nan,1,1,274.672,6718464.0
closed_eye_0151.jpg_face_1,cerrado,B10,81.4116,0.052451,9.4735,82.5546,32.6744,30.5013,BIEN,29.2451,0.885439,10.1379,1.404,0.047441,0.107524,9.5525,104.9978,1,1,251.168,6718464.0
closed_eye_0151.jpg_face_1,cerrado,B15,81.4116,0.052451,14.5075,110.5492,17.5584,36.8572,BIEN,18.5002,0.855729,7.9222,35.7905,0.048114,0.082218,8.269,56.751,1,1,310.049,6718464.0
closed_eye_0151.jpg_face_1,cerrado,B25,81.4116,0.052451,24.4636,147.9014,10.7743,42.9043,BIEN,11.4494,0.739505,5.9122,81.6711,0.045922,0.070573,12.4476,34.5487,1,1,304.488,6718464.0
